Erasmus ID,ETER ID,FP7 ID,GRID_ID,Scimago id_2018,Leiden_ID,University,Country_code,City,Region,NUTS3,Latitude,Longitude,Overall,Research,Innovation,Societal,2013 Ranking,POI_count,POI_scaled,ETS_AGGR EVC,ETS_CENT_RANK,ETT_AGGR_EVC,ETT_CENT_RANK,FP7_AGGR_EVC,FP7_RANK,AGG_EVC,AGG_RANK,ETER ID YEAR,NAT,Personnel expenditure (EURO),Total graduates at ISCED 8,R&D Expenditure (EURO),Share of mobile PhD students,Share of mobile PhD graduates,PhD intensity,Total academic staff (FTE),Total number of full professors,Inclusion of PhD students,Total staff (FTE),staff_scaled,Erasmus incoming students,Erasmus outgoing students,impact_P,collab_P,TCS,TNCS,P_top1,P_top10,P_top50,P_collab,P_int_collab,P_industry_collab,P_short_dist_collab,P_long_dist_collab,MCS,MCS_lb,MCS_ub,MNCS,MNCS_lb,MNCS_ub,PP_top1,PP_top1_lb,PP_top1_ub,PP_top10,PP_top10_lb,PP_top10_ub,PP_top50,PP_top50_lb,PP_top50_ub,PP_collab,PP_collab_lb,PP_collab_ub,PP_int_collab,PP_int_collab_lb,PP_int_collab_ub,PP_industry_collab,PP_industry_collab_lb,PP_industry_collab_ub,PP_short_dist_collab,PP_short_dist_collab_lb,PP_short_dist_collab_ub,PP_long_dist_collab,PP_long_dist_collab_lb,PP_long_dist_collab_ub,Erasmus incoming teachers,Erasmus outgoing teachers,SCIMAGO_2018_SOC,Label,Number of projects,Location,Country,Act_type,EU member = 1,homophily (domestic/all links),Sum of EC contribution
TR ISTANBU03,TR0057,998391222,"GRID,9601,e",586,218,Istanbul University,TR,Istanbul,Southern Europe,TR100,41.0121803,28.9625458,35,18,56,26,537,100,1,0.214751238,97,0.115171393,45,0.027145832,202,0.227143398,93,TR0057.2013,TR,204235642.4,398,NA,NA,NA,0.027832168,2160.519243,1496,0,NA,0.309537516,356,406,3074.184881,5073,9374.474807,1914.008972,7.529886729,130.8516936,1147.431632,3409,1218,128,1210,697,3.049418031,2.905792501,3.203877892,0.622606982,0.594515979,0.651385788,0.002449393,0.001392983,0.003725372,0.042564679,0.036479454,0.048579338,0.373247439,0.358445641,0.387824597,0.671988961,0.658387542,0.68559038,0.240094619,0.228464419,0.251133452,0.025231618,0.021092056,0.029371181,0.238517642,0.226493199,0.249556475,0.137394047,0.12793219,0.14646166,20,88,35,ISTANBUL UNIVERSITESI,11,"ISTANBUL, TR",TR,HES,0,0.125,1751598.38
TR ISTANBU04,TR0058,999866592,"GRID,10516,33",574,217,Istanbul Technical University,TR,Sariyer,Southern Europe,TR903,41.1055941,29.0253401,32,12,57,20,527,29,0.29,0.178523051,129,0.028575036,177,0.048954796,176,0.170101735,139,TR0058.2013,TR,77059798.7,138,NA,NA,NA,0.032190343,2160.519243,476,0,NA,0.309537516,323,282,1757.259081,3276,6490.440141,1402.258382,7.128068231,128.5498354,776.8647458,2270,1378,70,538,920,3.693502119,3.407165062,4.016863337,0.797980444,0.754238331,0.846905918,0.004056356,0.001872905,0.006934785,0.073153604,0.06355477,0.083924019,0.442088906,0.423245129,0.462722385,0.692918193,0.677655678,0.708791209,0.420634921,0.404761905,0.437118437,0.021367521,0.016788767,0.026251526,0.164224664,0.152319902,0.177350427,0.280830281,0.266483516,0.295787546,20,37,32,ISTANBUL TEKNIK UNIVERSITESI,47,"MASLAK ISTANBUL, TR",TR,HES,0,7.14E-02,5527998.65
TR ISTANBU05,TR0072,998796682,"GRID,16477,33",657,290,Marmara University,TR,Istanbul,Southern Europe,TR100,40.9870259,29.0528132,56,42,67,39,631,38,0.38,0.165973291,137,0.051225235,131,0.001347309,220,0.162247507,146,TR0072.2013,TR,90046181.17,296,NA,NA,NA,0.024336101,2160.519243,610,0,NA,0.309537516,433,554,1009.17631,1918,3363.818019,659.630494,4.477367746,52.68188196,375.674437,1453,435,22,547,255,3.333231255,3.038541463,3.657355445,0.653632559,0.605418404,0.703914918,0.004436656,0.00129873,0.008122042,0.052202852,0.041149185,0.06355264,0.372258478,0.347011087,0.397469491,0.757559958,0.737747654,0.777372263,0.226798749,0.20907195,0.246089677,0.011470282,0.006777894,0.016162669,0.285192909,0.264337852,0.304483837,0.132950991,0.11835245,0.147549531,15,72,56,MARMARA UNIVERSITY,3,"ISTANBUL, TR",TR,HES,0,0,62400
TR ISTANBU07,TR0102,997203651,NA,671,894,Yildiz Technical University,TR,Istanbul,Southern Europe,TR100,41.0520861,29.0106553,62,37,77,40,610,56,0.56,0.161234708,143,0.049851913,133,0,221,0.162694748,144,TR0102.2013,TR,47415433.2,75,NA,NA,NA,0.014648438,2160.519243,234,0,NA,0.309537516,194,507,1025.060045,1756,3123.284812,775.112926,9.399102966,72.35778219,396.7081432,1170,516,15,328,321,3.046928643,2.715850522,3.399742347,0.756163436,0.680081031,0.842033589,0.009169319,0.004896195,0.014403097,0.070588823,0.05694428,0.085677287,0.387009664,0.362795136,0.411878725,0.666287016,0.642369021,0.687927107,0.293849658,0.273348519,0.314920273,0.008542141,0.004555809,0.013667426,0.186788155,0.16856492,0.205580866,0.182801822,0.16571754,0.202164009,24,24,62,YILDIZ TECHNICAL UNIVERSITY,5,"ISTANBUL, TR",TR,HES,0,0,285051.84
TR IZMIR01,TR0034,999871636,"GRID,21200,31",674,109,Dokuz Eylül University,TR,Alsancak - Izmir,Southern Europe,TR510,38.4306911,27.1369201,63,41,76,30,604,100,1,0.066624449,217,0.055031493,120,0.005662621,216,0.072960343,218,TR0034.2013,TR,107929741.5,130,NA,NA,NA,0.015133877,2160.519243,636,0,NA,0.309537516,120,342,1316.747962,2110,4000.411054,903.3325859,4.33844142,71.73123585,524.4560678,1334,400,29,333,227,3.038099295,2.802601341,3.294311927,0.686033024,0.635502992,0.735815885,0.003294815,0.001047285,0.006175762,0.054476056,0.04430125,0.065927573,0.398296472,0.375181378,0.419497701,0.632227488,0.611374408,0.652606635,0.18957346,0.171563981,0.206635071,0.013744076,0.009004739,0.018483412,0.157819905,0.141706161,0.172985782,0.107582938,0.092890995,0.121800948,37,51,63,DOKUZ EYLUL UNIVERSITESI,14,"ALSANCAK - IZMIR, TR",TR,HES,0,0,2885644.01
TR IZMIR02,TR0037,999857183,"GRID,8302,9",624,121,Ege University,TR,Izmir,Southern Europe,TR31,38.4561326,27.228959,44,27,60,26,578,53,0.53,0.121505248,171,0.049255445,135,0.02853753,200,0.128496459,171,TR0037.2013,TR,124199723.7,183,NA,NA,NA,0.023683189,2160.519243,879,0,NA,0.309537516,175,548,2254.835448,3772,6659.272914,1348.393421,4.537009774,97.6122059,780.8556351,2488,1137,74,508,658,2.953329885,2.800306319,3.140847589,0.598000809,0.567828382,0.63473435,0.002012125,0.00089253,0.003527776,0.043290168,0.036530306,0.051144867,0.346302714,0.330732035,0.363758799,0.659597031,0.645281018,0.674443266,0.301431601,0.286585366,0.316277837,0.01961824,0.015641569,0.024390244,0.134676564,0.123806999,0.146076352,0.174443266,0.161717922,0.186638388,NA,NA,44,EGE UNIVERSITESI,17,"IZMIR, TR",TR,HES,0,0,1237997.85
TR KAYSERI01,TR0038,996573830,"GRID,411739,9",654,127,Erciyes University,TR,Kayseri,Southern Europe,TR721,38.7105083,35.5337977,55,32,69,45,592,7,0.07,0.015603949,239,0.028873244,176,0,221,0.022196439,238,TR0038.2013,TR,70471679.49,119,NA,NA,NA,0.015582035,2160.519243,366,0,NA,0.309537516,11,126,1417.341277,2328,5128.924572,1173.300492,10.21128466,103.2321712,594.4090737,1562,420,17,164,195,3.618694138,3.239944507,4.052707865,0.827817909,0.746492655,0.908511201,0.007204535,0.003623373,0.011488401,0.072835084,0.060955655,0.084608543,0.419383167,0.399222938,0.441796105,0.670962199,0.652491409,0.691580756,0.180412371,0.164089347,0.196735395,0.007302405,0.003865979,0.010738832,0.070446735,0.06056701,0.080756014,0.083762887,0.073453608,0.095360825,31,9,55,ERCIYES UNIVERSITESI,1,"KAYSERI, TR",TR,HES,0,NA,0
TR KONYA01,TR0090,998993883,"GRID,17242,32",678,431,Selçuk University,TR,Konya,Southern Europe,TR521,38.029533,32.506051,65,44,74,74,607,1,0.01,0.025892897,233,0.045849239,141,0.022834105,205,0.033116714,233,TR0090.2013,TR,88290112.49,61,NA,NA,NA,0.004574428,2160.519243,338,0,NA,0.309537516,23,153,1402.312985,2186,4296.902826,943.1408663,6.673402778,77.06807305,511.9242311,1384,317,17,228,126,3.064153917,2.842961341,3.310399951,0.672560888,0.620857178,0.730832645,0.004758854,0.001751415,0.008456681,0.054957826,0.045432869,0.065339882,0.365057043,0.345134901,0.38760418,0.633119854,0.612991766,0.654620311,0.145013724,0.130832571,0.159652333,0.007776761,0.004117109,0.01189387,0.104300091,0.092406221,0.117566331,0.057639524,0.048032937,0.068161025,17,13,65,SELCUK UNIVERSITESI,6,"KONYA, TR",TR,HES,0,0,424410
TR TRABZON01,TR0065,998172972,"GRID,31564,35",682,240,Karadeniz Technical University,TR,Trabzon,Southern Europe,TR901,40.9940628,39.7738123,67,44,78,45,622,25,0.25,0.026351804,232,0.03855878,154,0,221,0.033088251,234,TR0065.2013,TR,69867771.86,104,NA,NA,NA,0.011221407,2160.519243,329,0,NA,0.309537516,36,204,1170.12196,1770,3356.290502,824.719792,3.100833331,67.22730104,475.3767639,1115,299,26,194,140,2.868325368,2.606095648,3.15451974,0.704815242,0.65511885,0.756846892,0.002650009,0.000746478,0.005201625,0.057453243,0.046179554,0.068797911,0.406262578,0.383251477,0.429473986,0.629943503,0.605084746,0.653107345,0.168926554,0.151412429,0.186440678,0.014689266,0.009039548,0.020903955,0.10960452,0.094915254,0.123728814,0.079096045,0.066666667,0.092090395,18,17,67,KARADENIZ TEKNIK UNIVERSITESI,4,"TRABZON, TR",TR,HES,0,0,246202.5
UK ABERDEE01,UK0144,999929448,"GRID,7107,1,OR",408,562,University of Aberdeen,UK,Aberdeen,Northern Europe,UKM50,57.16476,-2.1015257,13,8,28,8,337,38,0.38,0,243,0,243,0,221,0,273,UK0144.2013,UK,162592139,260,NA,0.502463054,0.480769231,0.06235012,1400,280,0,2905,0.200577951,322,164,2673.211808,5938,18462.0795,3200.596504,39.57092377,358.3123093,1505.918098,4877,3401,361,361,2043,6.906328726,6.500943783,7.32291044,1.197285039,1.1454702,1.24885468,0.014802764,0.011348916,0.018368677,0.134038129,0.123499365,0.144515289,0.563336618,0.548541377,0.579069686,0.82132031,0.812226339,0.831593129,0.572751768,0.561131694,0.585382284,0.06079488,0.054732233,0.067025935,0.06079488,0.054058606,0.066857528,0.344055237,0.332435163,0.357022567,9,8,13,THE UNIVERSITY COURT OF THE UNIVERSITY OF ABERDEEN,117,"ABERDEEN, UK",UK,HES,1,0.201492537,48183591.55
UK BANGOR01,UK0134,999823815,"GRID,7362,0,OR",593,28,Bangor University,UK,Bangor,Northern Europe,UKL12,53.2295205,-4.1299873,36,21,56,16,514,23,0.23,0.074044042,206,0.036323434,160,0,221,0.077160496,212,UK0134.2013,UK,96433365.52,190,NA,0.398148148,0.405405405,0.04865557,800,125,0,1780,0.114615972,165,132,1059.09061,2251,6188.139087,1246.71706,14.63537362,117.9649416,615.9106782,1854,1207,85,121,671,5.842879759,5.419653368,6.308065855,1.177158071,1.091734009,1.264119137,0.013818812,0.008973475,0.019251346,0.111383238,0.097480285,0.12593253,0.581546727,0.560295949,0.606631997,0.82363394,0.808085295,0.839182586,0.536206131,0.515770769,0.556197246,0.037760995,0.030208796,0.045313194,0.053753887,0.0444247,0.062638827,0.298089738,0.277210129,0.317192359,19,12,36,BANGOR UNIVERSITY,44,"BANGOR, UK",UK,HES,1,0.105263158,10715655.98
UK BATH01,UK0004,999842924,"GRID,7340,0,OR",439,582,University of Bath,UK,Bath,Northern Europe,UKK12,51.3798726,-2.3285113,15,10,28,7,409,10,0.1,0,243,0,243,0,221,0,273,UK0004.2013,UK,137127617,225,NA,0.477178423,0.422222222,0.053699284,1020,195,0,2570,0.146135364,130,344,2227.204809,4123,14078.68935,2604.605072,32.67737003,259.4473744,1217.497948,3033,1964,237,271,1174,6.321236958,5.7099624,7.104645368,1.169450183,1.09047698,1.280881588,0.01467192,0.010325098,0.018944558,0.116490129,0.105810807,0.127516955,0.546648401,0.530728097,0.562840867,0.735629396,0.722289595,0.749939365,0.476352171,0.46179966,0.492602474,0.057482416,0.050206161,0.065001213,0.065728838,0.058210041,0.073732719,0.284744118,0.271404317,0.299296629,8,7,15,UNIVERSITY OF BATH,82,"BATH, UK",UK,HES,1,0.215686275,31125553.17
UK BELFAST01,UK0163,999992013,"GRID,4777,3",406,409,Queen's University Belfast,UK,Belfast,Northern Europe,UKN06,54.5844087,-5.9340493,13,7,28,9,335,100,1,0.120744842,172,0.02430837,190,0,221,0.113393055,181,UK0163.2013,UK,198983821.2,415,NA,0.347953216,0.404761905,0.065302911,1580,305,0,3425,0.226366545,249,251,2989.4317,6043,17267.70251,3284.619008,34.35892163,340.8811889,1630.20133,4701,3614,356,501,2130,5.776249216,5.425666806,6.190503428,1.09874362,1.049621657,1.150112549,0.011493463,0.008623472,0.014596982,0.11402876,0.105661044,0.124152645,0.545321484,0.53114377,0.560799849,0.777924872,0.767830548,0.78901208,0.598047327,0.585305312,0.61012742,0.058911137,0.053284792,0.065199404,0.082905841,0.07562469,0.090021512,0.352473937,0.340393844,0.364554029,10,8,13,THE QUEEN'S UNIVERSITY OF BELFAST,142,"BELFAST, UK",UK,HES,1,0.21192053,63524794.3
UK BIRMING02,UK0008,999907526,"GRID,6572,6,OR",252,587,University of Birmingham,UK,Birmingham,Northern Europe,UKG31,52.4508168,-1.9305135,6,3,21,7,187,40,0.4,0.296005748,65,0.020132155,200,0.796215264,4,0.289173633,66,UK0008.2013,UK,321437486.8,625,NA,0.426666667,0.362903226,0.066418704,2625,425,0,5870,0.376083658,324,386,5326.281504,11247,33979.79732,6091.550195,67.99268353,665.864813,2996.42953,8779,6064,667,1078,3941,6.379647283,6.121838748,6.65792586,1.143677853,1.113109004,1.180690875,0.012765507,0.010544339,0.015398827,0.125014949,0.118895919,0.132305209,0.562574383,0.551841736,0.573576816,0.780563706,0.773095048,0.787676714,0.539166,0.530363653,0.548768561,0.059304703,0.055036899,0.063750333,0.095847782,0.090157375,0.101360363,0.350404552,0.340979817,0.359384725,10,17,6,THE UNIVERSITY OF BIRMINGHAM,333,"BIRMINGHAM, UK",UK,HES,1,0.206730769,141819609.4
UK BRIGHTO01,UK0119,999852721,"GRID,12082,39,OR",496,793,University of Sussex,UK,Brighton,Northern Europe,UKJ21,50.8184671,-0.1203367,20,9,61,7,462,56,0.56,0,243,0,243,0,221,0,273,UK0119.2013,UK,124375338.5,225,NA,0.399014778,0.444444444,0.042979943,1065,230,0,1995,0.152582513,167,140,1875.793423,4306,10930.2904,2076.762959,18.32547833,223.8672708,1057.239783,3360,2432,114,407,1639,5.827022456,5.449406977,6.236949674,1.107138416,1.05140256,1.165854344,0.009769454,0.006572344,0.013353341,0.119345376,0.107907423,0.131353372,0.563622716,0.544870072,0.581218499,0.780306549,0.767765908,0.793543892,0.564793312,0.550162564,0.579424059,0.026474686,0.021830005,0.031583837,0.094519275,0.085926614,0.103344171,0.380631677,0.366929865,0.395494659,17,5,20,UNIVERSITY OF SUSSEX,123,"FALMER, BRIGHTON, UK",UK,HES,1,0.303030303,65344774.15
UK BRISTOL01,UK0016,999974262,"GRID,5337,2,OR",235,593,University of Bristol,UK,Bristol,Northern Europe,UKK11,51.4584172,-2.6029792,6,3,23,7,165,48,0.48,0,243,0,243,0,221,0,273,UK0016.2013,UK,300202529.3,530,NA,0.352112676,0.330188679,0.086038961,2530,570,0,5090,0.362473012,267,386,5937.428061,12345,41437.48095,7920.734065,89.12847196,887.48559,3669.459056,9663,6648,700,805,4493,6.979028717,6.705636995,7.291970435,1.334034532,1.29423726,1.376404954,0.015011293,0.012740367,0.017361253,0.149473068,0.142528781,0.156987058,0.618021645,0.607265271,0.627541038,0.782746051,0.775617659,0.789955448,0.538517618,0.530579182,0.547428109,0.056703119,0.052490887,0.060753341,0.065208586,0.061320373,0.06982584,0.363953017,0.355609559,0.373025516,5,9,6,UNIVERSITY OF BRISTOL,354,"BRISTOL, UK",UK,HES,1,0.21875,185002720.6
UK CAMBRID01,UK0020,999977172,"GRID,5335,0,OR",31,609,University of Cambridge,UK,Cambridge,Northern Europe,UKH12,52.2042666,0.1149085,1,1,5,1,24,88,0.88,0,243,0,243,0,221,0,273,UK0020.2013,UK,765600640.6,2195,NA,0.541472507,0.520454546,0.416113744,5070,740,0,9450,0.726378723,148,180,12811.20111,26680,124571.6817,19334.05011,301.1498022,2225.500341,8097.074501,20821,16474,1681,2241,11133,9.723653591,9.402304199,10.04681361,1.509152026,1.472186756,1.544632192,0.023506758,0.021370579,0.025648762,0.173715198,0.168382791,0.179463865,0.632030863,0.625282603,0.638990823,0.780397301,0.775562219,0.785832084,0.617466267,0.611694153,0.623613193,0.063005997,0.060007496,0.065854573,0.083995502,0.080734633,0.087331334,0.417278861,0.411244378,0.423350825,12,17,1,"THE CHANCELLOR, MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE",885,"CAMBRIDGE, UK",UK,HES,1,0.209401709,609423472.9
UK CANTERB01,UK0056,999841275,"GRID,9759,2,OR",526,675,University of Kent,UK,CANTERBRUY,Northern Europe,UKI11,51.297233,1.0632172,24,14,47,7,509,18,0.18,0,243,0,243,0,221,0,273,UK0056.2013,UK,137645715.1,160,NA,0.396396396,0.40625,0.026446281,1475,220,0,3110,0.211323198,323,335,1249.19653,2486,4758.611973,1293.527395,10.432838,122.3481047,673.7241711,1843,1283,88,169,782,3.80933813,3.485836403,4.140870884,1.035487503,0.947638708,1.138985385,0.008351639,0.004466553,0.013160675,0.097941438,0.085415106,0.112468601,0.539326003,0.517245412,0.559029357,0.741351569,0.724054706,0.759050684,0.516090105,0.497184232,0.535800483,0.03539823,0.028559936,0.042236525,0.067980692,0.058326629,0.078841512,0.314561545,0.297264682,0.333065165,17,12,24,UNIVERSITY OF KENT,45,"CANTERBURY, KENT, UK",UK,HES,1,0.25,19441424.33
UK CARDIFF01,UK0135,999979694,"GRID,5600,3,OR",309,55,Cardiff University,UK,Cardiff,Northern Europe,UKL22,51.4866271,-3.1788641,8,5,20,8,202,100,1,0.292975909,67,0.020107331,201,0.360826635,45,0.275895162,75,UK0135.2013,UK,298349151,400,NA,0.335180055,0.3,0.047619048,2515,700,0,5265,0.360323962,439,339,4409.104654,8973,28854.40937,4972.702601,55.21941405,512.4978605,2400.795959,6928,4795,524,617,2964,6.54427863,6.258365761,6.854608485,1.12782594,1.089587914,1.172336758,0.012523952,0.010155647,0.015102113,0.116236266,0.109437576,0.124160289,0.544508726,0.531680107,0.556796967,0.77209406,0.762621197,0.781009696,0.534380921,0.524127939,0.544411011,0.058397414,0.05360526,0.06341246,0.068761841,0.06341246,0.074111223,0.330324306,0.32118578,0.340465842,29,26,8,CARDIFF UNIVERSITY,179,"CARDIFF, UK",UK,HES,1,0.170454545,79828569.22
UK COVENTR01,UK0124,999976784,"GRID,7372,1",317,841,University of Warwick,UK,Coventry,Northern Europe,UKG33,52.3792525,-1.5614704,8,3,35,3,305,76,0.76,0.178907686,128,0.026647775,182,0.473718455,28,0.1780049,130,UK0124.2013,UK,292268563.2,390,NA,0.466850829,0.423076923,0.044217687,1955,550,0,4930,0.280092782,347,359,3678.696415,8099,23545.46192,4733.081984,60.98589906,531.1593893,2157.584144,6453,4554,397,566,3066,6.400490624,6.080552619,6.752248368,1.286619348,1.234735082,1.341098732,0.016578128,0.013378955,0.02000846,0.144387938,0.134916143,0.153134001,0.586507801,0.573895874,0.598825657,0.796765033,0.787628102,0.805284603,0.562291641,0.551673046,0.572663292,0.049018397,0.044202988,0.054080751,0.069885171,0.064452402,0.075194468,0.378565255,0.368810964,0.389430794,27,10,8,THE UNIVERSITY OF WARWICK,202,"COVENTRY, UK",UK,HES,1,0.244755245,110683022.7
UK CRANFIE01,UK0031,999440762,"GRID,12026,37,OR",570,99,Cranfield University,UK,Cranfield,Northern Europe,UKH25,52.074127,-0.629245,31,18,50,16,493,17,0.17,0.158064961,146,0.009460741,224,0.173280374,95,0.143473919,158,UK0031.2013,UK,92716011.59,215,NA,0.601190476,0.547619048,0.102870813,615,105,0,1420,0.088111028,324,8,1244.607663,2078,5649.233647,1305.657756,14.56481794,134.4005558,645.7617296,1431,925,216,227,497,4.538967431,4.106970644,4.9784788,1.049051677,0.975742147,1.122608948,0.011702337,0.007402365,0.01633665,0.107986283,0.094876316,0.122254724,0.518847625,0.494918472,0.540350084,0.688642926,0.66746872,0.708373436,0.445139557,0.424446583,0.467276227,0.103946102,0.089990375,0.116458133,0.109239654,0.095765159,0.122232916,0.239172281,0.222329163,0.257940327,7,16,31,CRANFIELD UNIVERSITY,99,"CRANFIELD - BEDFORDSHIRE, UK",UK,HES,1,0.189473684,23738901.66
UK DUNDEE01,UK0146,999975523,"GRID,8241,F,OR",371,635,University of Dundee,UK,Dundee,Northern Europe,UKM21,56.4582447,-2.9821428,11,10,12,10,301,63,0.63,0,243,0,243,0,221,0,273,UK0146.2013,UK,162715776.1,165,NA,0.469230769,0.484848485,0.039285714,1465,195,0,2960,0.209890499,132,84,1963.132615,3987,18672.93825,2641.321472,35.94924246,284.184243,1159.768696,3043,1977,315,373,1191,9.511806848,8.653000477,10.57007301,1.34546258,1.261008928,1.438765117,0.018312182,0.013389689,0.023161686,0.144760594,0.131793027,0.157384201,0.590774504,0.571952986,0.608041357,0.763230499,0.750188111,0.775269626,0.49586155,0.480311011,0.510659644,0.079006772,0.070980687,0.087283672,0.093554051,0.085026336,0.103085026,0.298720843,0.284675194,0.312264861,11,25,11,University of Dundee,101,"Dundee, UK",UK,HES,1,0.254901961,79260455.54
UK DURHAM01,UK0037,999866010,"GRID,8250,F",427,115,Durham University,UK,Durham,Northern Europe,UKC14,54.7649859,-1.5782029,14,6,52,6,361,15,0.15,0.119825397,173,0.021938059,195,0.030763133,195,0.112893157,182,UK0037.2013,UK,196280291.1,360,NA,0.454849498,0.430555556,0.061962134,1445,335,0,3680,0.207025099,232,396,2936.544488,6108,20685.44728,3722.593038,51.98239281,423.1239962,1741.781648,4762,3519,227,228,2213,7.044145718,6.671962365,7.522984191,1.267678066,1.218605777,1.323381954,0.017701892,0.014222794,0.022063549,0.144089081,0.134191453,0.154122412,0.593139881,0.579727703,0.607081399,0.779633268,0.769155206,0.789292731,0.576129666,0.563686968,0.588081205,0.037164375,0.032252783,0.041748527,0.037328094,0.032580223,0.042075966,0.362311722,0.350360183,0.37475442,9,9,14,University of Durham,135,"Durham, UK",UK,HES,1,0.287037037,89638144.47
UK EDINBUR01,UK0148,999974941,"GRID,4305,2,OR",111,638,University of Edinburgh,UK,City of Edinburgh,Northern Europe,UKM75,55.9445158,-3.1892413,3,2,12,2,110,100,1,0.312764647,59,0.035777319,163,0,221,0.29156158,65,UK0148.2013,UK,482766172.9,860,NA,0.472906404,0.476744186,0.101057579,3650,645,0,8480,0.522935372,482,417,6997.208962,15307,59252.33088,9789.941485,141.0633751,1068.820271,4177.675386,12172,8944,867,1256,6010,8.467995054,8.090985308,8.885480784,1.399120926,1.351741008,1.4529845,0.020159949,0.017689954,0.022785132,0.152749514,0.146028268,0.159622287,0.597048824,0.588204857,0.606608517,0.795191742,0.788724113,0.801659372,0.584307833,0.576402953,0.591951395,0.056640753,0.053178284,0.060364539,0.082053962,0.078003528,0.086627033,0.392630822,0.384529954,0.400013066,22,27,3,THE UNIVERSITY OF EDINBURGH,470,"EDINBURGH, UK",UK,HES,1,0.179584121,283135827.5
UK EDINBUR02,UK0152,999853400,"GRID,9531,E,OR",549,186,Heriot-Watt University,UK,Edinburgh,Northern Europe,UKM75,55.9096602,-3.3203494,27,16,48,11,504,11,0.11,0.109070977,184,0.017726292,207,0.175212788,93,0.107357752,187,UK0152.2013,UK,104767680.1,105,NA,0.645962733,0.619047619,0.029494382,745,185,0,1680,0.106736124,155,149,1267.248382,2456,5482.391305,1252.426038,10.91802767,116.2603146,646.6970817,1855,1313,139,239,770,4.326216851,3.978249945,4.720702447,0.988303521,0.925194379,1.061334368,0.008615539,0.005254291,0.012530307,0.091742326,0.079449605,0.104986051,0.510315966,0.488956227,0.531359975,0.75529316,0.738599349,0.771579805,0.534609121,0.515472313,0.554560261,0.056596091,0.04723127,0.066368078,0.097312704,0.085912052,0.109934853,0.313517915,0.295602606,0.331433225,9,6,27,HERIOT-WATT UNIVERSITY,73,"EDINBURGH, UK",UK,HES,1,0.283950617,30151476.42
UK EXETER01,UK0042,999864555,"GRID,8391,3,OR",400,640,University of Exeter,UK,Exeter,Northern Europe,UKK43,50.7371369,-3.5351475,NA,NA,NA,NA,NA,20,0.2,0.156898227,148,0.018221918,203,0.34871254,48,0.152471782,151,UK0042.2013,UK,198366813.5,325,NA,0.359223301,0.369230769,0.044951591,1590,290,0,3745,0.227799244,301,454,2578.822846,5845,17851.66127,3575.898632,51.6001289,426.7623648,1606.858568,4787,3209,254,290,2130,6.922406981,6.533669003,7.3356733,1.386639892,1.327600174,1.44792062,0.020009179,0.015855148,0.024536928,0.165487275,0.154179744,0.176825965,0.623097694,0.608375377,0.638205829,0.81899059,0.808383234,0.828742515,0.549016253,0.53635586,0.561163388,0.043455945,0.038323353,0.049101796,0.049615056,0.044140291,0.05508982,0.364414029,0.35106929,0.37673225,7,13,NA,THE UNIVERSITY OF EXETER,196,"EXETER, UK",UK,GOV,1,0.244565217,104828610
